,unique_id_v,PHUMCODE_v,VILLAGE_v,unique_id_c,COMM_CODE_c,COMM_NAME_c,unique_id_d,DIST_CODE_d,DIST_NAME_d,unique_id_p,PROV_CODE_p,PROV_NAME_p,VillGis,Province,District,Commune,Village,v_name_match,p_name_match,d_name_match,c_name_match
8408,8408,12050703,Pong Tuek,1089.0,120507,Pong Tuek,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050703,Phnom Penh,Dangkao,Pong Tuek,Pong Tuek,True,True,True,True
8411,8411,12050706,Khleah Sanday,1089.0,120507,Pong Tuek,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050706,Phnom Penh,Dangkao,Pong Tuek,Khleah Sanday,True,True,True,True
8414,8414,12050709,Tram Daok,1089.0,120507,Pong Tuek,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050709,Phnom Penh,Dangkao,Pong Tuek,Tram Daok,True,True,True,True
8415,8415,12050710,Trapeang Sala,1089.0,120507,Pong Tuek,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050710,Phnom Penh,Dangkao,Pong Tuek,Trapeang Sala,True,True,True,True
8418,8418,12050803,Trapeang Chak,1091.0,120508,Prey Veaeng,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050803,Phnom Penh,Dangkao,Prey Veaeng,Trapeang Chak,True,True,True,True
8419,8419,12050804,Trapeang Svay,1091.0,120508,Prey Veaeng,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050804,Phnom Penh,Dangkao,Prey Veaeng,Trapeang Svay,True,True,True,True
8420,8420,12050805,Toap Baoh,1091.0,120508,Prey Veaeng,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050805,Phnom Penh,Dangkao,Prey Veaeng,Toap Baoh,True,True,True,True
8421,8421,12050806,Kamrieng,1091.0,120508,Prey Veaeng,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050806,Phnom Penh,Dangkao,Prey Veaeng,Kamrieng,True,True,True,True
8422,8422,12050807,Roul Chruk,1091.0,120508,Prey Veaeng,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050807,Phnom Penh,Dangkao,Prey Veaeng,Roul Chruk,True,True,True,True
8423,8423,12050808,Serei Dei Dos,1091.0,120508,Prey Veaeng,195.0,1205,Dangkao,23.0,12,Phnom Penh,12050808,Phnom Penh,Dangkao,Prey Veaeng,Serei Dei Dos,True,True,True,True
8437,8437,12051003,Prakar,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051003,Phnom Penh,Dangkao,Prey Sa,Prakar,True,True,True,True
8438,8438,12051004,Prey Sa Lech,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051004,Phnom Penh,Dangkao,Prey Sa,Prey Sa Lech,True,True,True,True
8439,8439,12051005,Prey Tituy,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051005,Phnom Penh,Dangkao,Prey Sa,Prey Tituy,True,True,True,True
8440,8440,12051006,Anlong Kong,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051006,Phnom Penh,Dangkao,Prey Sa,Anlong Kong,True,True,True,True
8441,8441,12051007,Kouk Banteay,1624.0,120905,Chaom Chau,186.0,1209,Pou Senchey,23.0,12,Phnom Penh,12051007,Phnom Penh,Dangkao,Prey Sa,Kouk Banteay,True,True,False,False
8442,8442,12051008,Thommeak Trai,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051008,Phnom Penh,Dangkao,Prey Sa,Thommeak Trai,True,True,True,True
8443,8443,12051009,Peam,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051009,Phnom Penh,Dangkao,Prey Sa,Peam,True,True,True,True
8444,8444,12051010,Mphey Buon,1600.0,120510,Prey Sa,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051010,Phnom Penh,Dangkao,Prey Sa,Mphey Buon,True,True,True,True
8453,8453,12051201,Krang Svay,1131.0,120512,Krang Pongro,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051201,Phnom Penh,Dangkao,Krang Pongro,Krang Svay,True,True,True,True
8454,8454,12051202,Krang Pongro,1131.0,120512,Krang Pongro,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051202,Phnom Penh,Dangkao,Krang Pongro,Krang Pongro,True,True,True,True
8455,8455,12051203,Tuek Thla,1131.0,120512,Krang Pongro,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051203,Phnom Penh,Dangkao,Krang Pongro,Tuek Thla,True,True,True,True
8456,8456,12051204,Prey Sampoar,1131.0,120512,Krang Pongro,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051204,Phnom Penh,Dangkao,Krang Pongro,Prey Sampoar,True,True,True,True
8457,8457,12051301,Prateah Lang,1107.0,120513,Prateah Lang,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051301,Phnom Penh,Dangkao,Prateah Lang,Prateah Lang,True,True,True,True
8458,8458,12051302,Phea,1107.0,120513,Prateah Lang,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051302,Phnom Penh,Dangkao,Prateah Lang,Phea,True,True,True,True
8459,8459,12051303,Angk,1107.0,120513,Prateah Lang,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051303,Phnom Penh,Dangkao,Prateah Lang,Angk,True,True,True,True
8460,8460,12051304,Tang Roneam,1107.0,120513,Prateah Lang,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051304,Phnom Penh,Dangkao,Prateah Lang,Tang Roneam,True,True,True,True
8461,8461,12051305,Kouk Khsach,1107.0,120513,Prateah Lang,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051305,Phnom Penh,Dangkao,Prateah Lang,Kouk Khsach,True,True,True,True
8462,8462,12051306,Kouk Meas,1107.0,120513,Prateah Lang,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051306,Phnom Penh,Dangkao,Prateah Lang,Kouk Meas,True,True,True,True
8463,8463,12051401,Pou Rolum,1121.0,120514,Sak Sampov,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051401,Phnom Penh,Dangkao,Sak Sampov,Pou Rolum,True,True,True,True
8464,8464,12051402,Khvet,1121.0,120514,Sak Sampov,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051402,Phnom Penh,Dangkao,Sak Sampov,Khvet,True,True,True,True
8465,8465,12051403,Krang Ta Phou,1121.0,120514,Sak Sampov,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051403,Phnom Penh,Dangkao,Sak Sampov,Krang Ta Phou,True,True,True,True
8467,8467,12051405,Sambuor,1121.0,120514,Sak Sampov,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051405,Phnom Penh,Dangkao,Sak Sampov,Sambuor,True,True,True,True
8468,8468,12051406,Sak Sampov,1121.0,120514,Sak Sampov,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051406,Phnom Penh,Dangkao,Sak Sampov,Sak Sampov,True,True,True,True
8469,8469,12051407,Peaream,1121.0,120514,Sak Sampov,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051407,Phnom Penh,Dangkao,Sak Sampov,Peaream,True,True,True,True
8470,8470,12051501,Cheung Aek,1087.0,120515,Cheung Aek,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051501,Phnom Penh,Dangkao,Cheung Aek,Cheung Aek,True,True,True,True
8471,8471,12051502,Roluos,1087.0,120515,Cheung Aek,195.0,1205,Dangkao,23.0,12,Phnom Penh,12051502,Phnom Penh,Dangkao,Cheung Aek,Roluos,True,True,True,True
8499,8499,12060701,Tuol Roka,1077.0,120607,Chak Angrae Kraom,187.0,1206,Mean Chey,23.0,12,Phnom Penh,12060701,Phnom Penh,Mean Chey,Chak Angrae Kraom,Tuol Roka,True,True,True,True
8541,8541,12080102,Poung Peay,979.0,120801,Phnom Penh Thmei,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080102,Phnom Penh,Saensokh,Phnom Penh Thmei,Poung Peay,True,True,True,True
8543,8543,12080104,Bayab,979.0,120801,Phnom Penh Thmei,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080104,Phnom Penh,Saensokh,Phnom Penh Thmei,Bayab,True,True,True,True
8544,8544,12080105,Phnom Penh Thmei,979.0,120801,Phnom Penh Thmei,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080105,Phnom Penh,Saensokh,Phnom Penh Thmei,Phnom Penh Thmei,True,True,True,True
8546,8546,12080107,Tumnob,1598.0,120802,Tuek Thla,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080107,Phnom Penh,Saensokh,Phnom Penh Thmei,Tumnob,True,True,True,False
8553,8553,12080204,Phsar Tuek Thla,1598.0,120802,Tuek Thla,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080204,Phnom Penh,Saensokh,Tuek Thla,Phsar Tuek Thla,True,True,True,True
8554,8554,12080205,Se Pe Se,1598.0,120802,Tuek Thla,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080205,Phnom Penh,Saensokh,Tuek Thla,Se Pe Se,True,True,True,True
8555,8555,12080206,Bourei Muoy Roy Khnang,1598.0,120802,Tuek Thla,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080206,Phnom Penh,Saensokh,Tuek Thla,Bourei Muoy Roy Khnang,True,True,True,True
8557,8557,12080208,Chong Thnal Khang Lech,1598.0,120802,Tuek Thla,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080208,Phnom Penh,Saensokh,Tuek Thla,Chong Thnal Khang Lech,True,True,True,True
8558,8558,12080209,Tuek Thla,1598.0,120802,Tuek Thla,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080209,Phnom Penh,Saensokh,Tuek Thla,Tuek Thla,True,True,True,True
8559,8559,12080301,Khmuonh,943.0,120803,Khmuonh,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080301,Phnom Penh,Saensokh,Khmuonh,Khmuonh,True,True,True,True
8561,8561,12080303,Samraong,943.0,120803,Khmuonh,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080303,Phnom Penh,Saensokh,Khmuonh,Samraong,True,True,True,True
8562,8562,12080304,Anlong Kngan,943.0,120803,Khmuonh,188.0,1208,Saensokh,23.0,12,Phnom Penh,12080304,Phnom Penh,Saensokh,Khmuonh,Anlong Kngan,True,True,True,True
8565,8565,13010102,Tuek Lich,176.0,130101,S'ang,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010102,Preah Vihear,Chey Saen,S'ang,Tuek Lich,True,True,True,True
8566,8566,13010103,Kouk,176.0,130101,S'ang,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010103,Preah Vihear,Chey Saen,S'ang,Kouk,True,True,True,True
8567,8567,13010201,Tasu,138.0,130102,Tasu,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010201,Preah Vihear,Chey Saen,Tasu,Tasu,True,True,True,True
8568,8568,13010202,Thmei,138.0,130102,Tasu,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010202,Preah Vihear,Chey Saen,Tasu,Thmei,True,True,True,True
8569,8569,13010203,Samraong,138.0,130102,Tasu,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010203,Preah Vihear,Chey Saen,Tasu,Samraong,True,True,True,True
8570,8570,13010301,Khyang,165.0,130103,Khyang,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010301,Preah Vihear,Chey Saen,Khyang,Khyang,True,True,True,True
8571,8571,13010302,Meun Reach,165.0,130103,Khyang,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010302,Preah Vihear,Chey Saen,Khyang,Meun Reach,True,True,True,True
8573,8573,13010401,Pakdevoat,171.0,130104,Chrach,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010401,Preah Vihear,Chey Saen,Chrach,Pakdevoat,True,True,True,True
8574,8574,13010402,Chrach,171.0,130104,Chrach,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010402,Preah Vihear,Chey Saen,Chrach,Chrach,True,True,True,True
8575,8575,13010403,Chamraeun,171.0,130104,Chrach,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010403,Preah Vihear,Chey Saen,Chrach,Chamraeun,True,True,True,True
8576,8576,13010404,Phlaoch,171.0,130104,Chrach,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010404,Preah Vihear,Chey Saen,Chrach,Phlaoch,True,True,True,True
8577,8577,13010405,Pramoul Phdom,171.0,130104,Chrach,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010405,Preah Vihear,Chey Saen,Chrach,Pramoul Phdom,True,True,True,True
8578,8578,13010406,Damnak Trach,171.0,130104,Chrach,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010406,Preah Vihear,Chey Saen,Chrach,Damnak Trach,True,True,True,True
8579,8579,13010501,Thmea,181.0,130105,Thmea,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010501,Preah Vihear,Chey Saen,Thmea,Thmea,True,True,True,True
8581,8581,13010503,Phneak Roluek,181.0,130105,Thmea,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010503,Preah Vihear,Chey Saen,Thmea,Phneak Roluek,True,True,True,True
8582,8582,13010601,Putrea,179.0,130106,Putrea,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010601,Preah Vihear,Chey Saen,Putrea,Putrea,True,True,True,True
8583,8583,13010602,Peuk,179.0,130106,Putrea,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010602,Preah Vihear,Chey Saen,Putrea,Peuk,True,True,True,True
8584,8584,13010603,Bar,179.0,130106,Putrea,97.0,1301,Chey Saen,11.0,13,Preah Vihear,13010603,Preah Vihear,Chey Saen,Putrea,Bar,True,True,True,True
8587,8587,13020103,Krasang,90.0,130201,Chhaeb Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020103,Preah Vihear,Chhaeb,Chhaeb Muoy,Krasang,True,True,True,True
8588,8588,13020201,Kunakpheap Muoy,48.0,130202,Chhaeb Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020201,Preah Vihear,Chhaeb,Chhaeb Pir,Kunakpheap Muoy,True,True,True,True
8589,8589,13020202,Kunakpheap Pir,48.0,130202,Chhaeb Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020202,Preah Vihear,Chhaeb,Chhaeb Pir,Kunakpheap Pir,True,True,True,True
8590,8590,13020203,Narong,48.0,130202,Chhaeb Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020203,Preah Vihear,Chhaeb,Chhaeb Pir,Narong,True,True,True,True
8591,8591,13020204,Dang Phlet,48.0,130202,Chhaeb Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020204,Preah Vihear,Chhaeb,Chhaeb Pir,Dang Phlet,True,True,True,True
8595,8595,13020402,Sambour,132.0,130204,Sangkae Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020402,Preah Vihear,Chhaeb,Sangkae Pir,Sambour,True,True,True,True
8596,8596,13020403,Chouk Chey,132.0,130204,Sangkae Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020403,Preah Vihear,Chhaeb,Sangkae Pir,Chouk Chey,True,True,True,True
8597,8597,13020501,Mlu Prey,44.0,130205,Mlu Prey Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020501,Preah Vihear,Chhaeb,Mlu Prey Muoy,Mlu Prey,True,True,True,True
8598,8598,13020502,Kdol,44.0,130205,Mlu Prey Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020502,Preah Vihear,Chhaeb,Mlu Prey Muoy,Kdol,True,True,True,True
8599,8599,13020503,Pou Teab,44.0,130205,Mlu Prey Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020503,Preah Vihear,Chhaeb,Mlu Prey Muoy,Pou Teab,True,True,True,True
8600,8600,13020601,Bos,118.0,130206,Mlu Prey Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020601,Preah Vihear,Chhaeb,Mlu Prey Pir,Bos,True,True,True,True
8602,8602,13020701,Kampong Sralau,35.0,130207,Kampong Sralau Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020701,Preah Vihear,Chhaeb,Kampong Sralau Muoy,Kampong Sralau,True,True,True,True
8603,8603,13020702,Kampong Pou,35.0,130207,Kampong Sralau Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020702,Preah Vihear,Chhaeb,Kampong Sralau Muoy,Kampong Pou,True,True,True,True
8605,8605,13020704,Kham  Keut,35.0,130207,Kampong Sralau Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020704,Preah Vihear,Chhaeb,Kampong Sralau Muoy,Kham  Keut,True,True,True,True
8606,8606,13020705,Suong,35.0,130207,Kampong Sralau Muoy,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020705,Preah Vihear,Chhaeb,Kampong Sralau Muoy,Suong,True,True,True,True
8607,8607,13020801,Kampong Chrey,47.0,130208,Kampong Sralau Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020801,Preah Vihear,Chhaeb,Kampong Sralau Pir,Kampong Chrey,True,True,True,True
8608,8608,13020802,Kampong Krasang,47.0,130208,Kampong Sralau Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020802,Preah Vihear,Chhaeb,Kampong Sralau Pir,Kampong Krasang,True,True,True,True
8610,8610,13020804,Kampong Preah Ent,47.0,130208,Kampong Sralau Pir,98.0,1302,Chhaeb,11.0,13,Preah Vihear,13020804,Preah Vihear,Chhaeb,Kampong Sralau Pir,Kampong Preah Ent,True,True,True,True
8611,8611,13030101,Choam Khsant,7.0,130301,Choam Khsant,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030101,Preah Vihear,Choam Ksant,Choam Ksant,Choam Khsant,True,True,False,False
8612,8612,13030102,Kouk Sralau,7.0,130301,Choam Khsant,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030102,Preah Vihear,Choam Ksant,Choam Ksant,Kouk Sralau,True,True,False,False
8613,8613,13030103,Veal Pou,7.0,130301,Choam Khsant,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030103,Preah Vihear,Choam Ksant,Choam Ksant,Veal Pou,True,True,False,False
8615,8615,13030201,Tuek Kraham,1619.0,130302,Tuek Kraham,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030201,Preah Vihear,Choam Ksant,Tuek Kraham,Tuek Kraham,True,True,False,True
8616,8616,13030202,Chat Tang,1619.0,130302,Tuek Kraham,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030202,Preah Vihear,Choam Ksant,Tuek Kraham,Chat Tang,True,True,False,True
8617,8617,13030203,Sangkom Thmei,1619.0,130302,Tuek Kraham,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030203,Preah Vihear,Choam Ksant,Tuek Kraham,Sangkom Thmei,True,True,False,True
8619,8619,13030205,Ou Khsan,1619.0,130302,Tuek Kraham,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030205,Preah Vihear,Choam Ksant,Tuek Kraham,Ou Khsan,True,True,False,True
8629,8629,13030301,Krala Peas,33.0,130303,Pring Thum,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030301,Preah Vihear,Choam Ksant,Pring Thum,Krala Peas,True,True,False,True
8630,8630,13030302,Tmat Paeuy,33.0,130303,Pring Thum,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030302,Preah Vihear,Choam Ksant,Pring Thum,Tmat Paeuy,True,True,False,True
8632,8632,13030402,Kouk,28.0,130304,Rumdaoh Srae,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030402,Preah Vihear,Choam Ksant,Rumdaoh Srae,Kouk,True,True,False,True
8633,8633,13030403,Rolum Thma,28.0,130304,Rumdaoh Srae,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030403,Preah Vihear,Choam Ksant,Rumdaoh Srae,Rolum Thma,True,True,False,True
8634,8634,13030404,Svay,28.0,130304,Rumdaoh Srae,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030404,Preah Vihear,Choam Ksant,Rumdaoh Srae,Svay,True,True,False,True
8635,8635,13030501,Yeang,29.0,130305,Yeang,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030501,Preah Vihear,Choam Ksant,Yeang,Yeang,True,True,False,True
8636,8636,13030502,Kaong Yaong,29.0,130305,Yeang,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030502,Preah Vihear,Choam Ksant,Yeang,Kaong Yaong,True,True,False,True
8637,8637,13030503,Reaksmei,29.0,130305,Yeang,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030503,Preah Vihear,Choam Ksant,Yeang,Reaksmei,True,True,False,True
8638,8638,13030504,Kampenh,29.0,130305,Yeang,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030504,Preah Vihear,Choam Ksant,Yeang,Kampenh,True,True,False,True
8639,8639,13030505,Antil,29.0,130305,Yeang,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030505,Preah Vihear,Choam Ksant,Yeang,Antil,True,True,False,True
8641,8641,13030601,Kantuot,6.0,130306,Kantuot,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030601,Preah Vihear,Choam Ksant,Kantuot,Kantuot,True,True,False,True
8644,8644,13030604,Char,6.0,130306,Kantuot,99.0,1303,Choam Khsant,11.0,13,Preah Vihear,13030604,Preah Vihear,Choam Ksant,Kantuot,Char,True,True,False,True
8650,8650,13040102,Krabau,104.0,130401,Kuleaen Tboung,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040102,Preah Vihear,Kuleaen,Kuleaen Tboung,Krabau,True,True,True,True
8652,8652,13040202,Pyuor Chruk,54.0,130402,Kuleaen Cheung,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040202,Preah Vihear,Kuleaen,Kuleaen Cheung,Pyuor Chruk,True,True,True,True
8655,8655,13040303,Pongro,67.0,130403,Thmei,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040303,Preah Vihear,Kuleaen,Thmei,Pongro,True,True,True,True
8656,8656,13040304,Dan,67.0,130403,Thmei,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040304,Preah Vihear,Kuleaen,Thmei,Dan,True,True,True,True
8657,8657,13040305,Damnak Kantuot,67.0,130403,Thmei,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040305,Preah Vihear,Kuleaen,Thmei,Damnak Kantuot,True,True,True,True
8659,8659,13040401,Pnov,116.0,130404,Phnum Penh,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040401,Preah Vihear,Kuleaen,Phnum Penh,Pnov,True,True,True,True
8660,8660,13040402,Bos,116.0,130404,Phnum Penh,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040402,Preah Vihear,Kuleaen,Phnum Penh,Bos,True,True,True,True
8661,8661,13040403,Srabal,116.0,130404,Phnum Penh,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040403,Preah Vihear,Kuleaen,Phnum Penh,Srabal,True,True,True,True
8662,8662,13040501,Chhuk,124.0,130405,Phnum Tbaeng Pir,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040501,Preah Vihear,Kuleaen,Phnum Tbaeng Pir,Chhuk,True,True,True,True
8663,8663,13040502,Sralay,124.0,130405,Phnum Tbaeng Pir,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040502,Preah Vihear,Kuleaen,Phnum Tbaeng Pir,Sralay,True,True,True,True
8664,8664,13040503,Baribour,124.0,130405,Phnum Tbaeng Pir,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040503,Preah Vihear,Kuleaen,Phnum Tbaeng Pir,Baribour,True,True,True,True
8665,8665,13040504,Kdak,124.0,130405,Phnum Tbaeng Pir,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040504,Preah Vihear,Kuleaen,Phnum Tbaeng Pir,Kdak,True,True,True,True
8666,8666,13040601,Srayang Cheung,39.0,130406,Srayang,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040601,Preah Vihear,Kuleaen,Srayang,Srayang Cheung,True,True,True,True
8667,8667,13040602,Srayang Tboung,39.0,130406,Srayang,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040602,Preah Vihear,Kuleaen,Srayang,Srayang Tboung,True,True,True,True
8669,8669,13040604,Mrech,39.0,130406,Srayang,100.0,1304,Kuleaen,11.0,13,Preah Vihear,13040604,Preah Vihear,Kuleaen,Srayang,Mrech,True,True,True,True
8672,8672,13050101,Rovieng Cheung,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050101,Preah Vihear,Rovieng,Robieb,Rovieng Cheung,True,True,True,True
8673,8673,13050102,Tnaot Mlu,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050102,Preah Vihear,Rovieng,Robieb,Tnaot Mlu,True,True,True,True
8674,8674,13050103,Tang Trak,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050103,Preah Vihear,Rovieng,Robieb,Tang Trak,True,True,True,True
8675,8675,13050104,Bak Kdaong,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050104,Preah Vihear,Rovieng,Robieb,Bak Kdaong,True,True,True,True
8676,8676,13050105,Boeng,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050105,Preah Vihear,Rovieng,Robieb,Boeng,True,True,True,True
8677,8677,13050106,Ou,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050106,Preah Vihear,Rovieng,Robieb,Ou,True,True,True,True
8678,8678,13050201,Damnak Chen,287.0,130502,Reaksmei,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050201,Preah Vihear,Rovieng,Reaksmei,Damnak Chen,True,True,True,True
8679,8679,13050202,Ta Tong,287.0,130502,Reaksmei,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050202,Preah Vihear,Rovieng,Reaksmei,Ta Tong,True,True,True,True
8683,8683,13050302,Kampot,286.0,130503,Rohas,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050302,Preah Vihear,Rovieng,Rohas,Kampot,True,True,True,True
8686,8686,13050305,Chamlang,286.0,130503,Rohas,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050305,Preah Vihear,Rovieng,Rohas,Chamlang,True,True,True,True
8687,8687,13050306,Anlong Svay,286.0,130503,Rohas,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050306,Preah Vihear,Rovieng,Rohas,Anlong Svay,True,True,True,True
8689,8689,13050402,Rovieng Tboung,270.0,130501,Robieb,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050402,Preah Vihear,Rovieng,Rung Roeang,Rovieng Tboung,True,True,True,False
8690,8690,13050403,Boh Pey,310.0,130504,Rung Raeung,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050403,Preah Vihear,Rovieng,Rung Roeang,Boh Pey,True,True,True,False
8692,8692,13050501,Pal Hal,252.0,130505,Rik Reay,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050501,Preah Vihear,Rovieng,Rik Reay,Pal Hal,True,True,True,True
8693,8693,13050502,Bohs,252.0,130505,Rik Reay,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050502,Preah Vihear,Rovieng,Rik Reay,Bohs,True,True,True,True
8694,8694,13050503,Doung,252.0,130505,Rik Reay,101.0,1305,Rovieng,11.0,13,Preah Vihear,13050503,Preah Vihear,Rovieng,Rik Reay,Doung,True,True,True,True
